,config.variables.CHANNEL_24,country,config.variables.SHUTDOWN_24,description,msn,type,config.variables.CHANNEL_5,mac,network,config.variables.VLAN_1_IP,config.variables.POWER_5,status_time,config.variables.VLAN_1_PREFIX6,config.variables.DISPLAY_NAME,tower,config.variables.VLAN_1_IP6,product,managed_account,location.type,ap_group,ip,config.variables.DEFAULT_GW6,config.variables.VLAN_1_MASK,config.variables.POWER_24,config.variables.VLAN_1_MODE6,config.variables.LOCATION,config.version,config.variables.VLAN_1_MODE,site,registration_date,@timestamp,config.variables.DNS_SERVER6_2,config.variables.DNS_SERVER_2,config.variables.DNS_SERVER6_1,config.variables.DNS_SERVER_1,name,site_id,location.coordinates,config.variables.SHUTDOWN_5,config.variables.DEFAULT_GW,status
66,,CO,,OUTDOOR1-VDA-SAN-MIGUEL-10007431,W8WH07JQGLJB,wifi-enterprise,,BC:E6:7C:5B:7C:F7,NORTE DE SANTANDER,,,1963447.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.27.20,,,,,,,,42011-ZGYO222 ABREGO VDA SAN MIGUEL,2021-04-21 15:43:20,2021-06-21T09:48:13.818332,,,,,42011-ZGYO222-AP-EXT1,42011-ZGYO222,-73.162976,,,online
67,,CO,,14434-ZGYO128 -LAS BABILLAS,W8TL04VMRTDN,wifi-enterprise,,58:C1:7A:0B:BB:95,SUCRE,,,2241879.0,,,,,cnPilot e410,,Point,INDOOR,172.25.22.171,,,,,,,,14434-ZGYO128-OVEJAS-LAS BABILLAS,2021-04-25 13:34:06,2021-06-21T09:48:13.818332,,,,,14434-ZGYO128-AP-INT,14434-ZGYO128,6.610738,,,online
68,,CO,,INDOOR-VDA-SAN-JAVIER-10007434,W8WK049DMDXC,wifi-enterprise,,BC:E6:7C:EC:A9:BB,NORTE DE SANTANDER,,,171702.0,,,,,cnPilot e410,,Point,INDOOR,172.25.27.27,,,,,,,,42010-ZGYO229-ABREGO-VDA SAN JAVIER,2021-04-21 18:45:40,2021-06-21T09:48:13.818332,,,,,42010-ZGYO229-AP-INT,42010-ZGYO229,-73.162976,,,online
69,,CO,,OUTDOOR1-VDA-SAN-MIGUEL-10007431,W8WF0009VFL9,wifi-enterprise,,BC:E6:7C:4F:05:B8,NORTE DE SANTANDER,,,420106.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.27.28,,,,,,,,42010-ZGYO229-ABREGO-VDA SAN JAVIER,2021-04-21 18:52:14,2021-06-21T09:48:13.818332,,,,,42010-ZGYO229-AP-EXT1,42010-ZGYO229,6.610738,,,online
70,,CO,,OUTDOOR2-VDA-SAN-JAVIER-10007434,W8WF002P82N6,wifi-enterprise,,BC:E6:7C:4F:06:00,NORTE DE SANTANDER,,,420088.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.27.29,,,,,,,,42010-ZGYO229-ABREGO-VDA SAN JAVIER,2021-04-21 18:54:48,2021-06-21T09:48:13.818332,,,,,42010-ZGYO229-AP-EXT2,42010-ZGYO229,-73.2225,,,online
71,,CO,,,W8WH07MJ1FT7,wifi-enterprise,,BC:E6:7C:5B:7D:4B,NORTE DE SANTANDER,,,832574.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.28.101,,,,,,,,42020-ZGYO215 ABREGO VDA RIO CALIENTE,2021-04-22 17:15:39,2021-06-21T09:48:13.818332,,,,,42020-ZGYO215-AP-EXT1,42020-ZGYO215,6.634444,,,online
72,,CO,,,W8WK04J6KT53,wifi-enterprise,,BC:E6:7C:EC:AA:87,NORTE DE SANTANDER,,,832564.0,,,,,cnPilot e410,,Point,INDOOR,172.25.28.99,,,,,,,,42020-ZGYO215 ABREGO VDA RIO CALIENTE,2021-04-22 17:19:00,2021-06-21T09:48:13.818332,,,,,42020-ZGYO215-AP-INT,42020-ZGYO215,-75.50362271,,,online
73,,CO,,,W8WH07P1C1T2,wifi-enterprise,,BC:E6:7C:5B:AF:78,NORTE DE SANTANDER,,,76006.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.28.100,,,,,,,,42020-ZGYO215 ABREGO VDA RIO CALIENTE,2021-04-22 17:18:25,2021-06-21T09:48:13.818332,,,,,42020-ZGYO215-AP-EXT2,42020-ZGYO215,2.31539476,,,online
74,,CO,,,W8WL033N4LR3,wifi-enterprise,,BC:E6:7C:EF:FD:B9,TOLIMA,,,9614.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.27.244,,,,,,1,,48315-ZGYO149 COYAIMA VDA EL PALMAR,2021-04-22 15:09:46,2021-06-21T09:48:13.818332,,,,,48315-ZGYO149-AP-EXT1,48315-ZGYO149,-75.50362271,,,online
75,,CO,,,W8WL02TH44JR,wifi-enterprise,,BC:E6:7C:EF:FC:C4,TOLIMA,,,9615.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.27.245,,,,,,1,,48315-ZGYO149 COYAIMA VDA EL PALMAR,2021-04-22 15:24:23,2021-06-21T09:48:13.818332,,,,,48315-ZGYO149-AP-EXT2,48315-ZGYO149,2.31539476,,,online
76,,CO,,,W8WK06WBCC1F,wifi-enterprise,,BC:E6:7C:ED:F2:65,TOLIMA,,,9613.0,,,,,cnPilot e410,,Point,INDOOR,172.25.27.243,,,,,,,,48315-ZGYO149 COYAIMA VDA EL PALMAR,2021-04-22 15:27:16,2021-06-21T09:48:13.818332,,,,,48315-ZGYO149-AP-INT,48315-ZGYO149,-75.50362271,,,online
77,,CO,,OUTDOOR2-MAITO-10000596,W8WF00FJ9BFW,wifi-enterprise,,BC:E6:7C:4F:07:45,HUILA,,,43196.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.28.229,,,,,,,,37403-ZGYO155 TARQUI MAITO,2021-04-23 16:54:23,2021-06-21T09:48:13.818332,,,,,37403-ZGYO155-AP-EXT2,37403-ZGYO155,2.31539476,,,online
78,,CO,,INDOOR-MAITO-10001650,W8WK06TCD9B5,wifi-enterprise,,BC:E6:7C:ED:F2:2A,HUILA,,,43194.0,,,,,cnPilot e410,,Point,INDOOR,172.25.28.227,,,,,,,,37403-ZGYO155 TARQUI MAITO,2021-04-23 16:29:02,2021-06-21T09:48:13.818332,,,,,37403-ZGYO155-AP-INT,37403-ZGYO155,-75.160712,,,online
79,,CO,,48685-ZGYO147-AP-EXT1,W8WL03J81HDH,wifi-enterprise,,BC:A9:93:00:31:43,TOLIMA,,,47480.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.229,,,,,,,,48685-ZGYO147 LERIDA IGUASITOS,2021-04-23 16:29:40,2021-06-21T09:48:13.818332,,,,,48685-ZGYO147-AP-EXT1,10001034,9.589926,,,online
80,,CO,,48685-ZGYO147-AP-EXT2,W8WL03LPT56R,wifi-enterprise,,BC:A9:93:00:31:8C,TOLIMA,,,47499.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.228,,,,,,,,48685-ZGYO147 LERIDA IGUASITOS,2021-04-23 16:39:27,2021-06-21T09:48:13.818332,,,,,48685-ZGYO147-AP-EXT2,10001034,-75.160712,,,online
81,,CO,,OUTDOOR1-MAITO-10000596,W8WF00LVBVDP,wifi-enterprise,,BC:E6:7C:4F:07:E5,HUILA,,,43194.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.28.228,,,,,,,,37403-ZGYO155 TARQUI MAITO,2021-04-23 17:18:24,2021-06-21T09:48:13.818332,,,,,37403-ZGYO155-AP-EXT1,37403-ZGYO155,9.589926,,,online
82,,CO,,,W8WK04LLWLK1,wifi-enterprise,,BC:E6:7C:EC:AA:CF,NORTE DE SANTANDER,,,939214.0,,,,,cnPilot e410,,Point,INDOOR,172.25.28.107,,,,,,,,42005-ZGYO221 ABREGO VDA LLANOALTO,2021-04-23 18:10:36,2021-06-21T09:48:13.818332,,,,,42005-ZGYO221-AP-INT,42005-ZGYO221,-75.160712,,,online
83,,CO,,,W8WH07T7Z6RW,wifi-enterprise,,BC:E6:7C:5B:AF:F6,NORTE DE SANTANDER,,,1365497.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.28.109,,,,,,,,42005-ZGYO221 ABREGO VDA LLANOALTO,2021-04-23 18:10:44,2021-06-21T09:48:13.818332,,,,,42005-ZGYO221-AP-EXT2,42005-ZGYO221,9.589926,,,online
84,,CO,,,W8WH07K5C51S,wifi-enterprise,,BC:E6:7C:5B:7D:04,NORTE DE SANTANDER,,,1365497.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.28.108,,,,,,,,42005-ZGYO221 ABREGO VDA LLANOALTO,2021-04-23 18:09:50,2021-06-21T09:48:13.818332,,,,,42005-ZGYO221-AP-EXT1,42005-ZGYO221,-75.169334,,,online
85,,CO,,,W8WF00K5D2LR,wifi-enterprise,,BC:E6:7C:4F:07:B2,SANTANDER,,,231279.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.103.237,,,,,,,,45856-ZGYO223 LEBRIJA VEREDA MIRABEL,2021-04-23 19:09:06,2021-06-21T09:48:13.818332,,,,,45856-ZGYO223-AP-EXT1,45856-ZGYO223,9.57435,,,online
86,,CO,,,W8WJ02VWWP4S,wifi-enterprise,,BC:E6:7C:5E:33:3E,SANTANDER,,,231278.0,,,,,cnPilot e410,,Point,INDOOR_45856-ZGYO223,172.28.103.235,,,,,,,,45856-ZGYO223 LEBRIJA VEREDA MIRABEL,2021-04-23 19:08:29,2021-06-21T09:48:13.818332,,,,,45856-ZGYO223-AP-INT,45856-ZGYO223,-75.169334,,,online
87,,CO,,,W8WF014QCKLZ,wifi-enterprise,,BC:E6:7C:4F:48:41,SANTANDER,,,231279.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.103.236,,,,,,,,45856-ZGYO223 LEBRIJA VEREDA MIRABEL,2021-04-23 19:07:43,2021-06-21T09:48:13.818332,,,,,45856-ZGYO223-AP-EXT2,45856-ZGYO223,9.57435,,,online
88,,CO,,APOUTDOOR1-13774-ZGYO510-APINDOOR-13774-ZGYO510-VEREDA-DAMASCO,W8WF00QQZVR3,wifi-enterprise,,BC:E6:7C:4F:46:D9,SUCRE,,,22768.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.39.93,,,,,,,,13774-ZGYO510-OVEJAS-VEREDA DAMASCO,2021-04-24 12:35:40,2021-06-21T09:48:13.818332,,,,,13774-ZGYO510-AP-EXT1,13774-ZGYO510,-75.37485516,,,online
89,,CO,,APOUTDOOR2-13774-ZGYO510-APINDOOR-13774-ZGYO510-VEREDA-DAMASCO,W8WF010WN25L,wifi-enterprise,,BC:E6:7C:4F:47:CE,SUCRE,,,22768.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.39.92,,,,,,,,13774-ZGYO510-OVEJAS-VEREDA DAMASCO,2021-04-24 12:44:35,2021-06-21T09:48:13.818332,,,,,13774-ZGYO510-AP-EXT2,13774-ZGYO510,3.89465512,,,online
90,,CO,,APINDOOR-13774-ZGYO510-VEREDA-DAMASCO,W8TL050P41C8,wifi-enterprise,,58:C1:7A:0B:BC:32,SUCRE,,,22763.0,,,,,cnPilot e410,,Point,INDOOR,172.25.39.91,,,,,,,,13774-ZGYO510-OVEJAS-VEREDA DAMASCO,2021-04-24 12:26:14,2021-06-21T09:48:13.818332,,,,,13774-ZGYO510-AP-INT,13774-ZGYO510,-75.37485516,,,online
91,,CO,,,W8WF0083336G,wifi-enterprise,,BC:E6:7C:4F:06:A2,SANTANDER,,,77580.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.45,,,,,,1,,44739-ZGYO228 BARICHARA GUANE,2021-04-24 13:30:02,2021-06-21T09:48:13.818332,,,,,44739-ZGYO228-AP-EXT2,44739-ZGYO228,3.89465512,,,online
92,,CO,,,W8WF002606C4,wifi-enterprise,,BC:E6:7C:4F:05:F1,SANTANDER,,,223051.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.44,,,,,,1,,44739-ZGYO228 BARICHARA GUANE,2021-04-24 13:30:46,2021-06-21T09:48:13.818332,,,,,44739-ZGYO228-AP-EXT1,44739-ZGYO228,-75.37485516,,,online
93,,CO,,,W8WJ02VQ60JL,wifi-enterprise,,BC:E6:7C:5E:33:39,SANTANDER,,,4992032.0,,,,,cnPilot e410,,Point,INDOOR_44739-ZGYO228,172.25.29.43,,,,,,,,44739-ZGYO228 BARICHARA GUANE,2021-04-24 15:00:41,2021-06-21T09:48:13.818332,,,,,44739-ZGYO228-AP-INT,44739-ZGYO228,3.89465512,,,online
94,,CO,,OUTDOOR1-VDA-LAS-BABILLAS-10004119,W8WF00Z2MGJP,wifi-enterprise,,BC:E6:7C:4F:47:97,SUCRE,,,4910147.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.172,,,,,,,,14434-ZGYO128-OVEJAS-LAS BABILLAS,2021-04-25 13:45:12,2021-06-21T09:48:13.818332,,,,,14434-ZGYO128-AP-EXT1,14434-ZGYO128,-75.169334,,,online
95,,CO,,OUTDOOR2-VDA-LAS-BABILLAS-10004119,W8WF00XSW2B5,wifi-enterprise,,BC:E6:7C:4F:47:8F,SUCRE,,,4910013.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.173,,,,,,,,14434-ZGYO128-OVEJAS-LAS BABILLAS,2021-04-25 14:24:27,2021-06-21T09:48:13.818332,,,,,14434-ZGYO128-AP-EXT2,14434-ZGYO128,9.57435,,,online
96,,CO,,,W8WL04FP485Q,wifi-enterprise,,BC:A9:93:00:98:7A,SUCRE,,,1448468.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.157,,,,,,,,47069-ZGYO101 BUENAVISTA LAS CHICHAS,2021-04-25 15:50:01,2021-06-21T09:48:13.818332,,,,,47069-ZGYO101-AP-EXT2,47069-ZGYO101,-73.162976,,,online
97,,CO,,,W8WL0463F5D3,wifi-enterprise,,BC:A9:93:00:97:96,SUCRE,,,1448475.0,,,,,cnPilot e510,,Point,,172.28.106.156,,,,,,,,47069-ZGYO101 BUENAVISTA LAS CHICHAS,2021-04-25 17:01:53,2021-06-21T09:48:13.818332,,,,,47069-ZGYO101-AP-EXT1,47069-ZGYO101,6.610738,,,online
98,,CO,,,W8TL0D4NJCVL,wifi-enterprise,,58:C1:7A:0F:2F:F3,SUCRE,,,136400.0,,,,,cnPilot e410,,Point,INDOOR_47069-ZGYO101,172.28.106.155,,,,,,1,,47069-ZGYO101 BUENAVISTA LAS CHICHAS,2021-04-25 17:02:08,2021-06-21T09:48:13.818332,,,,,47069-ZGYO101-AP-INT,47069-ZGYO101,-75.13883333,,,online
99,,CO,,41966-ZGYO216-APOUTDOOR-2,W8WE061WW333,wifi-enterprise,,BC:E6:7C:4E:3D:8E,NORTE DE SANTANDER,,,237821.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.37.13,,,,,,,,41966-ZGYO216-VDA LA SABANA,2021-04-26 09:41:32,2021-06-21T09:48:13.818332,,,,,41966-ZGYO216-AP-EXT2,41966-ZGYO216,9.437666667,,,online
100,,CO,,INDOOR-VEREDA-LA-PALMILLA-10005347,W8WK04N525FV,wifi-enterprise,,BC:E6:7C:EC:AA:FE,META,,,865649.0,,,,,cnPilot e410,,Point,INDOOR,172.28.107.211,,,,,,,,38800-ZGYO252- VEREDA LA PALMILLA,2021-04-26 14:49:46,2021-06-21T09:48:13.818332,,,,,38800-ZGYO252-AP-INT,38800-ZGYO252,-75.13883333,,,online
101,,CO,,41966-ZGYO216-APINDOOR,W8WK06ZT0MFJ,wifi-enterprise,,BC:E6:7C:ED:F2:B0,NORTE DE SANTANDER,,,4571994.0,,,,,cnPilot e410,,Point,INDOOR_41966-ZGYO216,172.25.37.11,,,,,,,,41966-ZGYO216-VDA LA SABANA,2021-04-26 13:32:34,2021-06-21T09:48:13.818332,,,,,41966-ZGYO216-AP-INT,41966-ZGYO216,9.437666667,,,online
102,,CO,,41966-ZGYO216-APOUTDOOR-1,W8WE0618C9X3,wifi-enterprise,,BC:E6:7C:4E:3D:7B,NORTE DE SANTANDER,,,1471074.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.37.12,,,,,,,,41966-ZGYO216-VDA LA SABANA,2021-04-26 13:31:38,2021-06-21T09:48:13.818332,,,,,41966-ZGYO216-AP-EXT1,41966-ZGYO216,-74.60927461,,,online
103,,CO,,,W8WE066DVZC6,wifi-enterprise,,BC:E6:7C:4E:3E:15,NORTE DE SANTANDER,,,66750.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.36.253,,,,,,1,,41960-ZGYO217 SAN JOSE DE CUCUTA SAN FAUSTINO,2021-04-26 10:51:51,2021-06-21T09:48:13.818332,,,,,41960-ZGYO217-AP-EXT1,41960-ZGYO217,4.04965244,,,online
104,,CO,,,W8VJ062379K6,wifi-enterprise,,58:C1:7A:E9:C8:CF,NORTE DE SANTANDER,,,55874.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.36.252,,,,,,1,,41960-ZGYO217 SAN JOSE DE CUCUTA SAN FAUSTINO,2021-04-26 10:40:14,2021-06-21T09:48:13.818332,,,,,41960-ZGYO217-AP-EXT2,41960-ZGYO217,-75.13883333,,,online
105,,CO,,,W8WK04W0TFTL,wifi-enterprise,,BC:E6:7C:EC:DD:CB,NORTE DE SANTANDER,,,92978.0,,,,,cnPilot e410,,Point,INDOOR_41960-ZGYO217,172.25.36.251,,,,,,,,41960-ZGYO217 SAN JOSE DE CUCUTA SAN FAUSTINO,2021-04-26 10:39:50,2021-06-21T09:48:13.818332,,,,,41960-ZGYO217-AP-INT,41960-ZGYO217,9.437666667,,,online
106,,CO,,38800-ZGYO252-AP-EXT1,W8WE05XLG3PP,wifi-enterprise,,BC:E6:7C:4E:3D:2B,META,,,865684.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.107.212,,,,,,,,38800-ZGYO252- VEREDA LA PALMILLA,2021-04-26 15:20:58,2021-06-21T09:48:13.818332,,,,,38800-ZGYO252-AP-EXT1,38800-ZGYO252,-74.60927461,,,online
107,,CO,,777-PILOTO,W8UA07Z8V500,wifi-enterprise,,58:C1:7A:18:B3:20,SUBA,,,2850861.0,,,,,cnPilot e410,,Point,INDOOR,172.28.103.11,,,,,,,,777-PILOTO,2021-03-25 17:50:30,2021-06-21T09:48:13.818332,,,,,777-PILOTO_AP-INT,777-PILOTO,4.04965244,,,offline
108,,CO,,,W8WH07TWCF11,wifi-enterprise,,BC:E6:7C:5B:B0:0A,SUBA,,,2850861.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.103.13,,,,,,,,777-PILOTO,2021-03-30 09:19:38,2021-06-21T09:48:13.818332,,,,,777-PILOTO_AP-EXT1,777-PILOTO,-74.60927461,,,offline
109,,CO,,777-PILOTO,W8VA0117Z6XB,wifi-enterprise,,58:C1:7A:C8:44:28,SUBA,,,2850900.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.103.12,,,,,,,,777-PILOTO,2021-03-30 09:22:56,2021-06-21T09:48:13.818332,,,,,777-PILOTO_AP-EXT2,777-PILOTO,4.04965244,,,offline
110,,CO,,,W8WH07WW6B8S,wifi-enterprise,,BC:E6:7C:5B:B0:46,SANTANDER,,,2904173.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.44,,,,,,,,46541-ZGYO404 SAN GIL VEREDA OJO DE AGUA,2021-04-10 11:10:18,2021-06-21T09:48:13.818332,,,,,46541-ZGYO404-AP-EXT1,46541-ZGYO404,-72.779444,,,offline
111,,CO,,,W8WK04GNFWRF,wifi-enterprise,,BC:E6:7C:EC:AA:59,SANTANDER,,,2904173.0,,,,,cnPilot e410,,Point,INDOOR,172.28.118.43,,,,,,,,46541-ZGYO404 SAN GIL VEREDA OJO DE AGUA,2021-04-10 11:09:42,2021-06-21T09:48:13.818332,,,,,46541-ZGYO404-AP-INT,46541-ZGYO404,10.994166,,,offline
112,,CO,,,W8WH07K1DHD4,wifi-enterprise,,BC:E6:7C:5B:7D:00,SANTANDER,,,2904173.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.45,,,,,,,,46541-ZGYO404 SAN GIL VEREDA OJO DE AGUA,2021-04-10 11:36:52,2021-06-21T09:48:13.818332,,,,,46541-ZGYO404-AP-EXT2,46541-ZGYO404,-72.779444,,,offline
113,,CO,,,W8WK0765CG3X,wifi-enterprise,,BC:E6:7C:EE:2D:32,META,,,168709.0,,,,,cnPilot e410,,Point,INDOOR-70860-ZGYO247,172.28.117.27,,,,,,,,70860-ZGYO247 FUENTE DE ORO VEREDA LA SHELL,2021-04-14 16:20:46,2021-06-21T09:48:13.818332,,,,,70860-ZGYO247-AP-INT,70860-ZGYO247,10.994166,,,offline
114,,CO,,,W8WE065XQZKP,wifi-enterprise,,BC:E6:7C:4E:3E:07,META,,,168709.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.28,,,,,,,,70860-ZGYO247 FUENTE DE ORO VEREDA LA SHELL,2021-04-14 16:42:22,2021-06-21T09:48:13.818332,,,,,70860-ZGYO247-AP-EXT1,70860-ZGYO247,-72.779444,,,offline
115,,CO,,,W8WE0658X26S,wifi-enterprise,,BC:E6:7C:4E:3D:F3,META,,,168709.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.29,,,,,,,,70860-ZGYO247 FUENTE DE ORO VEREDA LA SHELL,2021-04-14 16:41:45,2021-06-21T09:48:13.818332,,,,,70860-ZGYO247-AP-EXT2,70860-ZGYO247,10.994166,,,offline
116,,CO,,,W8WK07K19X4L,wifi-enterprise,,BC:E6:7C:EE:2E:78,META,,,168709.0,,,,,cnPilot e410,,Point,INDOOR_70855-ZGYO245,172.28.117.3,,,,,,,,70855-ZGYO245 FUENTE DE ORO PUERTO SANTANDER,2021-04-14 17:14:14,2021-06-21T09:48:13.818332,,,,,70855-ZGYO245_AP_INT,70855-ZGYO245,-73.33753399999999,,,offline
117,,CO,,,W8WE065N3J0G,wifi-enterprise,,BC:E6:7C:4E:3D:FF,META,,,168709.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.5,,,,,,,,70855-ZGYO245 FUENTE DE ORO PUERTO SANTANDER,2021-04-14 17:30:34,2021-06-21T09:48:13.818332,,,,,70855-ZGYO245-AP-EXT2,70855-ZGYO245,6.443588,,,offline
118,,CO,,,W8WE069F0Q3G,wifi-enterprise,,BC:E6:7C:4E:3E:70,META,,,168709.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.4,,,,,,,,70855-ZGYO245 FUENTE DE ORO PUERTO SANTANDER,2021-04-14 17:30:21,2021-06-21T09:48:13.818332,,,,,70855-ZGYO245-AP-EXT1,70855-ZGYO245,-73.33753399999999,,,offline
119,,CO,,,W8WK04D6G021,wifi-enterprise,,BC:E6:7C:EC:AA:0F,META,,,168709.0,,,,,cnPilot e410,,Point,INDOOR_38753-ZGYO238,172.28.117.11,,,,,,,,38753-ZGYO238 FUENTE DE ORO PUERTO LIMON,2021-04-14 18:00:46,2021-06-21T09:48:13.818332,,,,,38753-ZGYO238-AP-INT,38753-ZGYO238,6.443588,,,offline
120,,CO,,,W8WE061D84T5,wifi-enterprise,,BC:E6:7C:4E:3D:7F,META,,,168709.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.12,,,,,,,,38753-ZGYO238 FUENTE DE ORO PUERTO LIMON,2021-04-14 18:16:27,2021-06-21T09:48:13.818332,,,,,38753-ZGYO238-AP-EXT2,38753-ZGYO238,-73.33753399999999,,,offline
121,,CO,,,W8WE067XC1NJ,wifi-enterprise,,BC:E6:7C:4E:3E:43,META,,,168709.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.13,,,,,,,,38753-ZGYO238 FUENTE DE ORO PUERTO LIMON,2021-04-14 18:15:44,2021-06-21T09:48:13.818332,,,,,38753-ZGYO238-AP-EXT1,38753-ZGYO238,6.443588,,,offline
122,,CO,,,W8WK079D0NSX,wifi-enterprise,,BC:E6:7C:EE:2D:93,META,,,168709.0,,,,,cnPilot e410,,Point,INDOOR_70857-ZGYO246,172.28.117.43,,,,,,,,70857-ZGYO246 FUENTE DE ORO VDA EL KIOSCO,2021-04-15 16:37:45,2021-06-21T09:48:13.818332,,,,,70857-ZGYO246-AP-INT,70857-ZGYO246,-75.093183,,,offline
123,,CO,,,W8WE060XXVFC,wifi-enterprise,,BC:E6:7C:4E:3D:71,META,,,168709.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.45,,,,,,,,70857-ZGYO246 FUENTE DE ORO VDA EL KIOSCO,2021-04-15 19:30:12,2021-06-21T09:48:13.818332,,,,,70857-ZGYO246-AP-EXT2,70857-ZGYO246,3.625529,,,offline
124,,CO,,38756-ZGYO239-AP-INT,W8WK04GMVXLW,wifi-enterprise,,BC:E6:7C:EC:AA:58,META,,,1360870.0,,,,,cnPilot e410,,Point,INDOOR,172.28.117.51,,,,,,,,38756-ZGYO239 FUENTE DE ORO CANO BLANCO,2021-04-17 16:30:15,2021-06-21T09:48:13.818332,,,,,38756-ZGYO239-AP-INT,RIOSUCIO-CALDAS,-75.093183,,,offline
125,,CO,,38756-ZGYO239-AP-EXT2,W8WE05V5L6N1,wifi-enterprise,,BC:E6:7C:4E:3C:E2,META,,,1360870.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.53,,,,,,,,38756-ZGYO239 FUENTE DE ORO CANO BLANCO,2021-04-17 17:20:06,2021-06-21T09:48:13.818332,,,,,38756-ZGYO239-AP-EXT2,RIOSUCIO-CALDAS,3.625529,,,offline
126,,CO,,38756-ZGYO239-AP-EXT1,W8WE062SL413,wifi-enterprise,,BC:E6:7C:4E:3D:A9,META,,,1360870.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.52,,,,,,,,38756-ZGYO239 FUENTE DE ORO CANO BLANCO,2021-04-17 18:54:40,2021-06-21T09:48:13.818332,,,,,38756-ZGYO239-AP-EXT1,RIOSUCIO-CALDAS,-75.093183,,,offline
127,,CO,,,W8WE06670XVG,wifi-enterprise,,BC:E6:7C:4E:3E:10,META,,,168709.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.44,,,,,,,,70857-ZGYO246 FUENTE DE ORO VDA EL KIOSCO,2021-04-19 15:25:34,2021-06-21T09:48:13.818332,,,,,70857-ZGYO246-AP-EXT1,70857-ZGYO246,3.625529,,,offline
128,,CO,,,W8WE067W95M4,wifi-enterprise,,BC:E6:7C:4E:3E:42,SANTANDER,,,2160240.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.38.132,,,,,,,,45665-ZGYO726 GUADALUPE VEREDA SABANETA,2021-04-22 14:12:03,2021-06-21T09:48:13.818332,,,,,45665-ZGYO726-AP-EXT1,45665-ZGYO726,-73.14283986,,,offline
129,,CO,,,W8WE05SKK352,wifi-enterprise,,BC:E6:7C:4E:3C:B2,SANTANDER,,,2160230.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.38.133,,,,,,,,45665-ZGYO726 GUADALUPE VEREDA SABANETA,2021-04-22 14:12:43,2021-06-21T09:48:13.818332,,,,,45665-ZGYO726-AP-EXT2,45665-ZGYO726,8.21459655,,,offline
130,,CO,,,W8WK04H5162S,wifi-enterprise,,BC:E6:7C:EC:AA:68,SANTANDER,,,2160235.0,,,,,cnPilot e410,,Point,INDOOR_45665-ZGYO726,172.25.38.131,,,,,,,,45665-ZGYO726 GUADALUPE VEREDA SABANETA,2021-04-22 14:33:06,2021-06-21T09:48:13.818332,,,,,45665-ZGYO726-AP-INT,45665-ZGYO726,-73.14283986,,,offline
